S,Strike,Tau,Sigma,Call,Price
303.6300048828125,310.0,1.7013698630136986,0.4538519144701462,0,70.25
303.6300048828125,290.0,1.7013698630136986,0.4538519144701462,0,59.5
154.86000061035156,160.0,0.09041095890410959,0.5052666578415945,1,7.4
154.86000061035156,145.0,0.09041095890410959,0.5052666578415945,1,15.05
154.86000061035156,165.0,0.09041095890410959,0.5052666578415945,1,6.0
154.86000061035156,155.0,0.09041095890410959,0.5052666578415945,0,9.6
154.86000061035156,150.0,0.09041095890410959,0.5052666578415945,0,6.6
154.86000061035156,160.0,0.09041095890410959,0.5052666578415945,0,12.35
154.86000061035156,170.0,0.5315068493150685,0.5052666578415945,1,22.05
154.86000061035156,175.0,0.5315068493150685,0.5052666578415945,1,19.25
154.86000061035156,180.0,0.5315068493150685,0.5052666578415945,1,17.95
154.86000061035156,150.0,0.5315068493150685,0.5052666578415945,0,20.3
154.86000061035156,160.0,0.5315068493150685,0.5052666578415945,0,25.35
154.86000061035156,140.0,0.5315068493150685,0.5052666578415945,0,15.75
154.86000061035156,155.0,1.7013698630136986,0.5052666578415945,1,117.2
154.86000061035156,150.0,1.7013698630136986,0.5052666578415945,1,50.9
154.86000061035156,160.0,1.7013698630136986,0.5052666578415945,1,47.8
154.86000061035156,155.0,1.7013698630136986,0.5052666578415945,0,36.85
154.86000061035156,150.0,1.7013698630136986,0.5052666578415945,0,34.0
154.86000061035156,160.0,1.7013698630136986,0.5052666578415945,0,40.55
25.399999618530273,26.0,0.09041095890410959,0.28451940092969374,1,0.655
25.399999618530273,27.0,0.09041095890410959,0.28451940092969374,1,0.35
25.399999618530273,23.0,0.09041095890410959,0.28451940092969374,1,3.2
25.399999618530273,25.0,0.09041095890410959,0.28451940092969374,0,0.65
25.399999618530273,26.0,0.09041095890410959,0.28451940092969374,0,1.17
25.399999618530273,24.0,0.09041095890410959,0.28451940092969374,0,0.36
25.399999618530273,25.0,0.43561643835616437,0.28451940092969374,1,2.23
25.399999618530273,26.0,0.43561643835616437,0.28451940092969374,1,1.8250000000000002
25.399999618530273,24.0,0.43561643835616437,0.28451940092969374,1,2.82
25.399999618530273,25.0,0.43561643835616437,0.28451940092969374,0,2.01
25.399999618530273,26.0,0.43561643835616437,0.28451940092969374,0,2.45
25.399999618530273,24.0,0.43561643835616437,0.28451940092969374,0,1.5350000000000001
25.399999618530273,25.0,1.7013698630136986,0.28451940092969374,1,4.35
25.399999618530273,27.5,1.7013698630136986,0.28451940092969374,1,3.55
25.399999618530273,22.5,1.7013698630136986,0.28451940092969374,1,5.525
25.399999618530273,25.0,1.7013698630136986,0.28451940092969374,0,3.95
25.399999618530273,27.5,1.7013698630136986,0.28451940092969374,0,5.825
25.399999618530273,22.5,1.7013698630136986,0.28451940092969374,0,3.17
1008.7899780273438,1010.0,0.09041095890410959,0.1844713680109708,1,31.4
1008.7899780273438,1005.0,0.09041095890410959,0.1844713680109708,1,33.974999999999994
1008.7899780273438,1015.0,0.09041095890410959,0.1844713680109708,1,28.875
1008.7899780273438,1010.0,0.09041095890410959,0.1844713680109708,0,30.4
1008.7899780273438,1015.0,0.09041095890410959,0.1844713680109708,0,32.5
1008.7899780273438,1000.0,0.09041095890410959,0.1844713680109708,0,25.375
1008.7899780273438,1000.0,0.5315068493150685,0.1844713680109708,1,82.80000000000001
1008.7899780273438,1020.0,0.5315068493150685,0.1844713680109708,1,72.4
1008.7899780273438,980.0,0.5315068493150685,0.1844713680109708,1,94.05
1008.7899780273438,1000.0,0.5315068493150685,0.1844713680109708,0,57.475
1008.7899780273438,1020.0,0.5315068493150685,0.1844713680109708,0,67.275
1008.7899780273438,980.0,0.5315068493150685,0.1844713680109708,0,48.875
1008.7899780273438,1010.0,2.1041095890410957,0.1844713680109708,1,171.425
1008.7899780273438,1000.0,2.1041095890410957,0.1844713680109708,1,182.5
1008.7899780273438,1020.0,2.1041095890410957,0.1844713680109708,1,171.55
1008.7899780273438,1010.0,2.1041095890410957,0.1844713680109708,0,112.7
1008.7899780273438,1000.0,2.1041095890410957,0.1844713680109708,0,108.525
1008.7899780273438,1020.0,2.1041095890410957,0.1844713680109708,0,118.275
33.939998626708984,35.0,0.10684931506849316,0.2574146136041739,1,1.325
33.939998626708984,32.5,0.10684931506849316,0.2574146136041739,1,2.675
33.939998626708984,37.5,0.10684931506849316,0.2574146136041739,1,0.575
33.939998626708984,35.0,0.10684931506849316,0.2574146136041739,0,2.2
33.939998626708984,32.5,0.10684931506849316,0.2574146136041739,0,0.9750000000000001
33.939998626708984,37.5,0.10684931506849316,0.2574146136041739,0,4.0
33.939998626708984,35.0,0.5315068493150685,0.2574146136041739,1,3.2
33.939998626708984,32.5,0.5315068493150685,0.2574146136041739,1,4.6
33.939998626708984,37.5,0.5315068493150685,0.2574146136041739,1,2.3499999999999996
33.939998626708984,35.0,0.5315068493150685,0.2574146136041739,0,3.7
33.939998626708984,32.5,0.5315068493150685,0.2574146136041739,0,2.475
33.939998626708984,37.5,0.5315068493150685,0.2574146136041739,0,5.15
33.939998626708984,35.0,1.7013698630136986,0.2574146136041739,1,7.15
33.939998626708984,32.5,1.7013698630136986,0.2574146136041739,1,8.25
33.939998626708984,37.5,1.7013698630136986,0.2574146136041739,1,5.8
33.939998626708984,35.0,1.7013698630136986,0.2574146136041739,0,5.65
33.939998626708984,32.5,1.7013698630136986,0.2574146136041739,0,4.55
33.939998626708984,37.5,1.7013698630136986,0.2574146136041739,0,7.1
527.77001953125,530.0,0.09041095890410959,0.42900003866958214,1,34.575
527.77001953125,535.0,0.09041095890410959,0.42900003866958214,1,32.175
527.77001953125,520.0,0.09041095890410959,0.42900003866958214,1,38.425
527.77001953125,525.0,0.09041095890410959,0.42900003866958214,0,33.375
527.77001953125,520.0,0.09041095890410959,0.42900003866958214,0,30.875
527.77001953125,510.0,0.09041095890410959,0.42900003866958214,0,26.425
527.77001953125,530.0,0.5315068493150685,0.42900003866958214,1,78.05000000000001
527.77001953125,520.0,0.5315068493150685,0.42900003866958214,1,82.725
527.77001953125,540.0,0.5315068493150685,0.42900003866958214,1,73.275
527.77001953125,530.0,0.5315068493150685,0.42900003866958214,0,71.0
527.77001953125,520.0,0.5315068493150685,0.42900003866958214,0,65.825
527.77001953125,540.0,0.5315068493150685,0.42900003866958214,0,149.5
527.77001953125,530.0,2.1041095890410957,0.42900003866958214,1,165.0
527.77001953125,520.0,2.1041095890410957,0.42900003866958214,1,169.0
527.77001953125,540.0,2.1041095890410957,0.42900003866958214,1,81.57
527.77001953125,520.0,2.1041095890410957,0.42900003866958214,0,123.5
527.77001953125,510.0,2.1041095890410957,0.42900003866958214,0,118.0
527.77001953125,500.0,2.1041095890410957,0.42900003866958214,0,112.875
96.56999969482422,97.0,0.09041095890410959,0.2653801639632404,1,4.775
96.56999969482422,96.0,0.09041095890410959,0.2653801639632404,1,5.85
96.56999969482422,98.0,0.09041095890410959,0.2653801639632404,1,4.27
96.56999969482422,96.0,0.09041095890410959,0.2653801639632404,0,4.4399999999999995
96.56999969482422,95.0,0.09041095890410959,0.2653801639632404,0,4.825
96.56999969482422,94.0,0.09041095890410959,0.2653801639632404,0,3.7
96.56999969482422,97.5,0.43561643835616437,0.2653801639632404,1,9.0
96.56999969482422,95.0,0.43561643835616437,0.2653801639632404,1,10.275
96.56999969482422,100.0,0.43561643835616437,0.2653801639632404,1,8.025
96.56999969482422,97.5,0.43561643835616437,0.2653801639632404,0,9.2
96.56999969482422,95.0,0.43561643835616437,0.2653801639632404,0,7.75
96.56999969482422,92.5,0.43561643835616437,0.2653801639632404,0,6.475
96.56999969482422,97.5,1.7013698630136986,0.2653801639632404,1,17.4
96.56999969482422,95.0,1.7013698630136986,0.2653801639632404,1,19.25
96.56999969482422,100.0,1.7013698630136986,0.2653801639632404,1,17.25
96.56999969482422,95.0,1.7013698630136986,0.2653801639632404,0,15.0
96.56999969482422,100.0,1.7013698630136986,0.2653801639632404,0,17.5
96.56999969482422,92.5,1.7013698630136986,0.2653801639632404,0,13.5
32.77000045776367,35.0,0.10684931506849316,0.39123036007120365,1,1.5
32.77000045776367,30.0,0.10684931506849316,0.39123036007120365,1,4.1
32.77000045776367,40.0,0.10684931506849316,0.39123036007120365,1,0.42500000000000004
32.77000045776367,35.0,0.10684931506849316,0.39123036007120365,0,3.5
32.77000045776367,30.0,0.10684931506849316,0.39123036007120365,0,1.175
32.77000045776367,40.0,0.10684931506849316,0.39123036007120365,0,7.2
32.77000045776367,35.0,0.43561643835616437,0.39123036007120365,1,4.25
32.77000045776367,30.0,0.43561643835616437,0.39123036007120365,1,6.9
32.77000045776367,40.0,0.43561643835616437,0.39123036007120365,1,2.675
32.77000045776367,35.0,0.43561643835616437,0.39123036007120365,0,5.75
32.77000045776367,30.0,0.43561643835616437,0.39123036007120365,0,3.3
32.77000045776367,40.0,0.43561643835616437,0.39123036007120365,0,9.0
32.77000045776367,35.0,1.7013698630136986,0.39123036007120365,1,10.0
32.77000045776367,30.0,1.7013698630136986,0.39123036007120365,1,11.1
32.77000045776367,40.0,1.7013698630136986,0.39123036007120365,1,7.45
32.77000045776367,35.0,1.7013698630136986,0.39123036007120365,0,9.45
32.77000045776367,30.0,1.7013698630136986,0.39123036007120365,0,6.7
32.77000045776367,40.0,1.7013698630136986,0.39123036007120365,0,12.35
44.83000183105469,45.0,0.09041095890410959,0.2251835361468536,1,1.25
44.83000183105469,44.0,0.09041095890410959,0.2251835361468536,1,1.775
44.83000183105469,46.0,0.09041095890410959,0.2251835361468536,1,0.8
44.83000183105469,45.0,0.09041095890410959,0.2251835361468536,0,1.35
44.83000183105469,43.0,0.09041095890410959,0.2251835361468536,0,0.625
44.83000183105469,40.0,0.09041095890410959,0.2251835361468536,0,0.2
44.83000183105469,45.0,0.5315068493150685,0.2251835361468536,1,3.55
44.83000183105469,42.5,0.5315068493150685,0.2251835361468536,1,4.6
44.83000183105469,47.5,0.5315068493150685,0.2251835361468536,1,2.35
44.83000183105469,45.0,0.5315068493150685,0.2251835361468536,0,3.075
44.83000183105469,42.5,0.5315068493150685,0.2251835361468536,0,2.125
44.83000183105469,47.5,0.5315068493150685,0.2251835361468536,0,4.75
44.83000183105469,45.0,1.7013698630136986,0.2251835361468536,1,7.5
44.83000183105469,42.5,1.7013698630136986,0.2251835361468536,1,8.15
44.83000183105469,47.5,1.7013698630136986,0.2251835361468536,1,6.25
44.83000183105469,45.0,1.7013698630136986,0.2251835361468536,0,5.25
44.83000183105469,42.5,1.7013698630136986,0.2251835361468536,0,4.175
44.83000183105469,40.0,1.7013698630136986,0.2251835361468536,0,3.3
166.97000122070312,170.0,0.09041095890410959,0.19003261622346912,1,3.75
166.97000122070312,165.0,0.09041095890410959,0.19003261622346912,0,4.1
166.97000122070312,170.0,0.09041095890410959,0.19003261622346912,0,6.55
166.97000122070312,160.0,0.09041095890410959,0.19003261622346912,0,2.4
166.97000122070312,170.0,0.5315068493150685,0.19003261622346912,1,18.2
166.97000122070312,175.0,0.5315068493150685,0.19003261622346912,1,15.3
166.97000122070312,155.0,0.5315068493150685,0.19003261622346912,1,22.9
166.97000122070312,165.0,0.5315068493150685,0.19003261622346912,0,10.95
166.97000122070312,170.0,0.5315068493150685,0.19003261622346912,0,13.65
166.97000122070312,160.0,0.5315068493150685,0.19003261622346912,0,9.25
166.97000122070312,165.0,1.7013698630136986,0.19003261622346912,1,29.75
166.97000122070312,170.0,1.7013698630136986,0.19003261622346912,1,27.75
166.97000122070312,160.0,1.7013698630136986,0.19003261622346912,1,32.8
166.97000122070312,165.0,1.7013698630136986,0.19003261622346912,0,18.5
166.97000122070312,170.0,1.7013698630136986,0.19003261622346912,0,20.65
166.97000122070312,160.0,1.7013698630136986,0.19003261622346912,0,18.34
51.68000030517578,52.5,0.10684931506849316,0.2976852643805126,1,2.05
51.68000030517578,50.0,0.10684931506849316,0.2976852643805126,1,3.4000000000000004
51.68000030517578,55.0,0.10684931506849316,0.2976852643805126,1,1.225
51.68000030517578,52.5,0.10684931506849316,0.2976852643805126,0,2.925
51.68000030517578,50.0,0.10684931506849316,0.2976852643805126,0,1.825
51.68000030517578,55.0,0.10684931506849316,0.2976852643805126,0,4.6
51.68000030517578,52.5,0.43561643835616437,0.2976852643805126,1,5.15
51.68000030517578,55.0,0.43561643835616437,0.2976852643805126,1,4.0
51.68000030517578,57.5,0.43561643835616437,0.2976852643805126,1,3.1
51.68000030517578,52.5,0.43561643835616437,0.2976852643805126,0,5.6
51.68000030517578,50.0,0.43561643835616437,0.2976852643805126,0,4.4
51.68000030517578,55.0,0.43561643835616437,0.2976852643805126,0,7.0
51.68000030517578,50.0,1.7013698630136986,0.2976852643805126,1,11.55
51.68000030517578,55.0,1.7013698630136986,0.2976852643805126,1,9.15
51.68000030517578,57.5,1.7013698630136986,0.2976852643805126,1,8.5
51.68000030517578,52.5,1.7013698630136986,0.2976852643805126,0,9.8
51.68000030517578,50.0,1.7013698630136986,0.2976852643805126,0,8.85
51.68000030517578,55.0,1.7013698630136986,0.2976852643805126,0,11.75
163.92999267578125,165.0,0.09041095890410959,0.43814577031120844,1,10.325
163.92999267578125,160.0,0.09041095890410959,0.43814577031120844,1,12.75
163.92999267578125,170.0,0.09041095890410959,0.43814577031120844,1,8.05
163.92999267578125,165.0,0.09041095890410959,0.43814577031120844,0,11.149999999999999
163.92999267578125,160.0,0.09041095890410959,0.43814577031120844,0,8.675
163.92999267578125,170.0,0.09041095890410959,0.43814577031120844,0,14.05
163.92999267578125,165.0,0.5315068493150685,0.43814577031120844,1,27.975
163.92999267578125,160.0,0.5315068493150685,0.43814577031120844,1,30.2
163.92999267578125,170.0,0.5315068493150685,0.43814577031120844,1,25.75
163.92999267578125,165.0,0.5315068493150685,0.43814577031120844,0,25.549999999999997
163.92999267578125,160.0,0.5315068493150685,0.43814577031120844,0,23.325
163.92999267578125,170.0,0.5315068493150685,0.43814577031120844,0,28.85
163.92999267578125,165.0,1.7013698630136986,0.43814577031120844,1,50.25
163.92999267578125,160.0,1.7013698630136986,0.43814577031120844,1,52.0
163.92999267578125,170.0,1.7013698630136986,0.43814577031120844,1,48.25
163.92999267578125,165.0,1.7013698630136986,0.43814577031120844,0,46.0
163.92999267578125,160.0,1.7013698630136986,0.43814577031120844,0,38.25
163.92999267578125,170.0,1.7013698630136986,0.43814577031120844,0,44.0
200.16000366210938,195.0,0.09041095890410959,0.6054585434067924,1,17.25
200.16000366210938,180.0,0.09041095890410959,0.6054585434067924,1,26.45
200.16000366210938,175.0,0.09041095890410959,0.6054585434067924,1,30.174999999999997
200.16000366210938,160.0,0.09041095890410959,0.6054585434067924,0,2.825
200.16000366210938,146.0,0.09041095890410959,0.6054585434067924,0,1.4649999999999999
200.16000366210938,145.0,0.09041095890410959,0.6054585434067924,0,1.0550000000000002
200.16000366210938,200.0,0.5315068493150685,0.6054585434067924,1,37.325
200.16000366210938,195.0,0.5315068493150685,0.6054585434067924,1,39.725
200.16000366210938,185.0,0.5315068493150685,0.6054585434067924,1,44.675
200.16000366210938,130.0,0.5315068493150685,0.6054585434067924,0,8.125
200.16000366210938,125.0,0.5315068493150685,0.6054585434067924,0,7.449999999999999
200.16000366210938,120.0,0.5315068493150685,0.6054585434067924,0,6.2
200.16000366210938,200.0,2.1041095890410957,0.6054585434067924,1,73.0
200.16000366210938,195.0,2.1041095890410957,0.6054585434067924,1,74.8
200.16000366210938,190.0,2.1041095890410957,0.6054585434067924,1,77.125
200.16000366210938,190.0,2.1041095890410957,0.6054585434067924,0,53.7
200.16000366210938,165.0,2.1041095890410957,0.6054585434067924,0,40.475
200.16000366210938,155.0,2.1041095890410957,0.6054585434067924,0,35.75
60.61000061035156,59.0,0.09041095890410959,0.39071145301310123,1,4.1
60.61000061035156,66.0,0.09041095890410959,0.39071145301310123,1,1.55
60.61000061035156,55.0,0.09041095890410959,0.39071145301310123,1,6.95
60.61000061035156,62.0,0.09041095890410959,0.39071145301310123,0,3.95
60.61000061035156,58.0,0.09041095890410959,0.39071145301310123,0,1.95
60.61000061035156,56.0,0.09041095890410959,0.39071145301310123,0,1.275
60.61000061035156,60.0,0.6082191780821918,0.39071145301310123,1,9.65
60.61000061035156,65.0,0.6082191780821918,0.39071145301310123,1,7.25
60.61000061035156,55.0,0.6082191780821918,0.39071145301310123,1,12.45
60.61000061035156,60.0,0.6082191780821918,0.39071145301310123,0,7.75
60.61000061035156,65.0,0.6082191780821918,0.39071145301310123,0,10.1
60.61000061035156,55.0,0.6082191780821918,0.39071145301310123,0,5.3
60.61000061035156,60.0,1.7013698630136986,0.39071145301310123,1,16.85
60.61000061035156,65.0,1.7013698630136986,0.39071145301310123,1,14.85
60.61000061035156,55.0,1.7013698630136986,0.39071145301310123,1,19.0
60.61000061035156,60.0,1.7013698630136986,0.39071145301310123,0,11.9
60.61000061035156,65.0,1.7013698630136986,0.39071145301310123,0,14.25
60.61000061035156,55.0,1.7013698630136986,0.39071145301310123,0,8.85
200.44000244140625,210.0,0.09041095890410959,0.21475706494659325,1,0.1
200.44000244140625,200.0,0.43561643835616437,0.21475706494659325,1,7.95
200.44000244140625,205.0,0.43561643835616437,0.21475706494659325,1,3.5
200.44000244140625,195.0,0.43561643835616437,0.21475706494659325,1,11.75
200.44000244140625,200.0,0.43561643835616437,0.21475706494659325,0,5.25
200.44000244140625,195.0,0.43561643835616437,0.21475706494659325,0,4.75
200.44000244140625,180.0,0.43561643835616437,0.21475706494659325,0,2.8
200.44000244140625,200.0,2.1041095890410957,0.21475706494659325,1,10.25
200.44000244140625,210.0,2.1041095890410957,0.21475706494659325,1,0.9
200.44000244140625,190.0,2.1041095890410957,0.21475706494659325,1,19.5
200.44000244140625,200.0,2.1041095890410957,0.21475706494659325,0,7.5
200.44000244140625,195.0,2.1041095890410957,0.21475706494659325,0,6.5
200.44000244140625,190.0,2.1041095890410957,0.21475706494659325,0,6.0
43.90999984741211,44.0,0.10684931506849316,0.18206564925627114,1,1.1
43.90999984741211,45.0,0.10684931506849316,0.18206564925627114,1,0.65
43.90999984741211,42.0,0.10684931506849316,0.18206564925627114,1,6.0
43.90999984741211,44.0,0.10684931506849316,0.18206564925627114,0,1.35
43.90999984741211,43.0,0.10684931506849316,0.18206564925627114,0,0.825
43.90999984741211,45.0,0.10684931506849316,0.18206564925627114,0,1.9
43.90999984741211,45.0,0.43561643835616437,0.18206564925627114,1,1.875
43.90999984741211,46.0,0.43561643835616437,0.18206564925627114,1,1.4249999999999998
43.90999984741211,47.0,0.43561643835616437,0.18206564925627114,1,1.0750000000000002
43.90999984741211,44.0,0.43561643835616437,0.18206564925627114,0,2.525
43.90999984741211,43.0,0.43561643835616437,0.18206564925627114,0,1.875
43.90999984741211,45.0,0.43561643835616437,0.18206564925627114,0,3.0
43.90999984741211,45.0,1.7013698630136986,0.18206564925627114,1,8.9
43.90999984741211,42.0,1.7013698630136986,0.18206564925627114,1,6.5
43.90999984741211,47.0,1.7013698630136986,0.18206564925627114,1,4.5
43.90999984741211,45.0,1.7013698630136986,0.18206564925627114,0,5.4
43.90999984741211,42.0,1.7013698630136986,0.18206564925627114,0,4.175
43.90999984741211,47.0,1.7013698630136986,0.18206564925627114,0,6.3999999999999995
188.6999969482422,190.0,0.10684931506849316,0.3062600340811617,1,8.4
188.6999969482422,185.0,0.10684931506849316,0.3062600340811617,1,10.7
188.6999969482422,195.0,0.10684931506849316,0.3062600340811617,1,6.4
188.6999969482422,190.0,0.10684931506849316,0.3062600340811617,0,9.649999999999999
188.6999969482422,185.0,0.10684931506849316,0.3062600340811617,0,7.449999999999999
188.6999969482422,195.0,0.10684931506849316,0.3062600340811617,0,12.55
188.6999969482422,190.0,0.6082191780821918,0.3062600340811617,1,21.15
188.6999969482422,185.0,0.6082191780821918,0.3062600340811617,1,23.55
188.6999969482422,195.0,0.6082191780821918,0.3062600340811617,1,19.0
188.6999969482422,190.0,0.6082191780821918,0.3062600340811617,0,21.0
188.6999969482422,185.0,0.6082191780821918,0.3062600340811617,0,18.35
188.6999969482422,195.0,0.6082191780821918,0.3062600340811617,0,23.7
188.6999969482422,190.0,1.7013698630136986,0.3062600340811617,1,36.15
188.6999969482422,185.0,1.7013698630136986,0.3062600340811617,1,38.3
188.6999969482422,195.0,1.7013698630136986,0.3062600340811617,1,33.75
188.6999969482422,190.0,1.7013698630136986,0.3062600340811617,0,33.2
188.6999969482422,185.0,1.7013698630136986,0.3062600340811617,0,30.05
188.6999969482422,195.0,1.7013698630136986,0.3062600340811617,0,35.2
44.16999816894531,43.75,0.10684931506849316,0.24740656889476947,1,1.875
44.16999816894531,45.0,0.10684931506849316,0.24740656889476947,1,1.225
44.16999816894531,42.5,0.10684931506849316,0.24740656889476947,1,2.925
44.16999816894531,43.75,0.10684931506849316,0.24740656889476947,0,1.25
44.16999816894531,45.0,0.10684931506849316,0.24740656889476947,0,1.85
44.16999816894531,42.5,0.10684931506849316,0.24740656889476947,0,0.825
44.16999816894531,47.5,0.5315068493150685,0.24740656889476947,1,2.625
44.16999816894531,40.0,0.5315068493150685,0.24740656889476947,1,6.65
44.16999816894531,50.0,0.5315068493150685,0.24740656889476947,1,1.875
44.16999816894531,45.0,0.5315068493150685,0.24740656889476947,0,4.1
44.16999816894531,42.5,0.5315068493150685,0.24740656889476947,0,2.925
44.16999816894531,47.5,0.5315068493150685,0.24740656889476947,0,5.5
44.16999816894531,45.0,1.7013698630136986,0.24740656889476947,1,7.45
44.16999816894531,42.5,1.7013698630136986,0.24740656889476947,1,8.5
44.16999816894531,47.5,1.7013698630136986,0.24740656889476947,1,6.0
44.16999816894531,45.0,1.7013698630136986,0.24740656889476947,0,7.05
44.16999816894531,42.5,1.7013698630136986,0.24740656889476947,0,5.45
44.16999816894531,47.5,1.7013698630136986,0.24740656889476947,0,8.0
70.41999816894531,70.0,0.10684931506849316,0.23302306524285732,1,2.7249999999999996
70.41999816894531,75.0,0.10684931506849316,0.23302306524285732,1,1.8
70.41999816894531,65.0,0.10684931506849316,0.23302306524285732,1,5.9
70.41999816894531,70.0,0.10684931506849316,0.23302306524285732,0,2.3
70.41999816894531,75.0,0.10684931506849316,0.23302306524285732,0,4.8
70.41999816894531,65.0,0.10684931506849316,0.23302306524285732,0,0.93
70.41999816894531,70.0,0.6082191780821918,0.23302306524285732,1,6.65
70.41999816894531,75.0,0.6082191780821918,0.23302306524285732,1,4.175
70.41999816894531,65.0,0.6082191780821918,0.23302306524285732,1,9.25
70.41999816894531,70.0,0.6082191780821918,0.23302306524285732,0,5.95
70.41999816894531,75.0,0.6082191780821918,0.23302306524285732,0,8.6
70.41999816894531,65.0,0.6082191780821918,0.23302306524285732,0,3.775
114.06999969482422,115.0,0.09041095890410959,0.44596227610350825,1,4.875
114.06999969482422,105.0,0.09041095890410959,0.44596227610350825,1,11.15
114.06999969482422,100.0,0.09041095890410959,0.44596227610350825,1,14.8
114.06999969482422,100.0,0.09041095890410959,0.44596227610350825,0,1.0
114.06999969482422,90.0,0.09041095890410959,0.44596227610350825,0,0.85
114.06999969482422,89.0,0.09041095890410959,0.44596227610350825,0,5.65
114.06999969482422,115.0,0.6082191780821918,0.44596227610350825,1,16.025
114.06999969482422,110.0,0.6082191780821918,0.44596227610350825,1,18.6
114.06999969482422,120.0,0.6082191780821918,0.44596227610350825,1,14.0
114.06999969482422,115.0,0.6082191780821918,0.44596227610350825,0,33.325
114.06999969482422,110.0,0.6082191780821918,0.44596227610350825,0,30.225
114.06999969482422,120.0,0.6082191780821918,0.44596227610350825,0,17.65
114.06999969482422,115.0,1.7013698630136986,0.44596227610350825,1,28.775
114.06999969482422,110.0,1.7013698630136986,0.44596227610350825,1,31.0
114.06999969482422,120.0,1.7013698630136986,0.44596227610350825,1,26.4
114.06999969482422,115.0,1.7013698630136986,0.44596227610350825,0,36.575
114.06999969482422,110.0,1.7013698630136986,0.44596227610350825,0,33.75
114.06999969482422,105.0,1.7013698630136986,0.44596227610350825,0,17.75
63.470001220703125,64.0,0.09041095890410959,0.32796253581853796,1,2.175
63.470001220703125,65.0,0.09041095890410959,0.32796253581853796,1,1.775
63.470001220703125,67.0,0.09041095890410959,0.32796253581853796,1,1.075
63.470001220703125,62.0,0.09041095890410959,0.32796253581853796,0,1.725
63.470001220703125,61.0,0.09041095890410959,0.32796253581853796,0,1.325
63.470001220703125,56.0,0.09041095890410959,0.32796253581853796,0,0.75
63.470001220703125,62.5,0.43561643835616437,0.32796253581853796,1,6.3
63.470001220703125,65.0,0.43561643835616437,0.32796253581853796,1,5.0
63.470001220703125,60.0,0.43561643835616437,0.32796253581853796,1,7.35
63.470001220703125,62.5,0.43561643835616437,0.32796253581853796,0,4.5
63.470001220703125,65.0,0.43561643835616437,0.32796253581853796,0,5.7
63.470001220703125,60.0,0.43561643835616437,0.32796253581853796,0,3.5
63.470001220703125,62.5,1.7013698630136986,0.32796253581853796,1,15.049999999999999
63.470001220703125,65.0,1.7013698630136986,0.32796253581853796,1,12.55
63.470001220703125,60.0,1.7013698630136986,0.32796253581853796,1,14.55
63.470001220703125,62.5,1.7013698630136986,0.32796253581853796,0,10.13
63.470001220703125,65.0,1.7013698630136986,0.32796253581853796,0,11.3
63.470001220703125,60.0,1.7013698630136986,0.32796253581853796,0,8.85
131.3300018310547,130.0,0.09041095890410959,0.2744476660790467,1,5.574999999999999
131.3300018310547,135.0,0.09041095890410959,0.2744476660790467,1,3.01
131.3300018310547,136.0,0.09041095890410959,0.2744476660790467,1,2.665
131.3300018310547,131.0,0.09041095890410959,0.2744476660790467,0,4.45
131.3300018310547,132.0,0.09041095890410959,0.2744476660790467,0,4.625
131.3300018310547,130.0,0.09041095890410959,0.2744476660790467,0,3.6849999999999996
131.3300018310547,130.0,0.5315068493150685,0.2744476660790467,1,12.425
131.3300018310547,135.0,0.5315068493150685,0.2744476660790467,1,9.8
131.3300018310547,125.0,0.5315068493150685,0.2744476660790467,1,15.2
131.3300018310547,130.0,0.5315068493150685,0.2744476660790467,0,9.975
131.3300018310547,135.0,0.5315068493150685,0.2744476660790467,0,12.850000000000001
131.3300018310547,125.0,0.5315068493150685,0.2744476660790467,0,8.025
131.3300018310547,130.0,1.7013698630136986,0.2744476660790467,1,21.05
131.3300018310547,135.0,1.7013698630136986,0.2744476660790467,1,18.85
131.3300018310547,125.0,1.7013698630136986,0.2744476660790467,1,24.25
131.3300018310547,130.0,1.7013698630136986,0.2744476660790467,0,16.75
131.3300018310547,135.0,1.7013698630136986,0.2744476660790467,0,19.5
131.3300018310547,125.0,1.7013698630136986,0.2744476660790467,0,14.575
397.04998779296875,395.0,0.09041095890410959,0.27976369119491046,1,16.775
397.04998779296875,400.0,0.09041095890410959,0.27976369119491046,1,13.975000000000001
397.04998779296875,390.0,0.09041095890410959,0.27976369119491046,1,19.6
397.04998779296875,395.0,0.09041095890410959,0.27976369119491046,0,12.9
397.04998779296875,400.0,0.09041095890410959,0.27976369119491046,0,15.75
397.04998779296875,390.0,0.09041095890410959,0.27976369119491046,0,10.9
397.04998779296875,395.0,0.43561643835616437,0.27976369119491046,1,40.2
397.04998779296875,400.0,0.43561643835616437,0.27976369119491046,1,37.625
397.04998779296875,390.0,0.43561643835616437,0.27976369119491046,1,42.925
397.04998779296875,395.0,0.43561643835616437,0.27976369119491046,0,31.700000000000003
397.04998779296875,400.0,0.43561643835616437,0.27976369119491046,0,34.4
397.04998779296875,390.0,0.43561643835616437,0.27976369119491046,0,29.925
397.04998779296875,395.0,1.7013698630136986,0.27976369119491046,1,86.0
397.04998779296875,400.0,1.7013698630136986,0.27976369119491046,1,83.325
397.04998779296875,390.0,1.7013698630136986,0.27976369119491046,1,88.5
397.04998779296875,395.0,1.7013698630136986,0.27976369119491046,0,60.3
397.04998779296875,400.0,1.7013698630136986,0.27976369119491046,0,62.475
