ticker,S,Strike,Tau,Sigma,Call,Price,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,ebitda,totalDebt,totalRevenue,revenueGrowth,grossMargins,operatingMargins,profitMargins,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,currentRatio,quickRatio,debtToEquity,totalCash,totalCashPerShare,revenuePerShare,bookValue,priceToBook,enterpriseValue,enterpriseToRevenue,enterpriseToEbitda,forwardEps,trailingEps,pegRatio,trailingPE,forwardPE,dividendRate,dividendYield,payoutRatio,lastDividendValue,fiveYearAvgDividendYield,trailingAnnualDividendRate,trailingAnnualDividendYield,marketCap,sharesOutstanding,floatShares,sharesShort,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,averageVolume,averageVolume10days,fullTimeEmployees,industry_Advertising Agencies,industry_Aerospace & Defense,industry_Apparel Retail,industry_Auto Manufacturers,industry_Auto Parts,industry_Beverages - Non-Alcoholic,industry_Biotechnology,industry_Communication Equipment,industry_Computer Hardware,industry_Confectioners,industry_Conglomerates,industry_Consulting Services,industry_Consumer Electronics,industry_Credit Services,industry_Diagnostics & Research,industry_Discount Stores,industry_Drug Manufacturers - General,industry_Electronic Gaming & Multimedia,industry_Engineering & Construction,industry_Entertainment,industry_Farm & Heavy Construction Machinery,industry_Industrial Distribution,industry_Information Technology Services,industry_Internet Content & Information,industry_Internet Retail,industry_Lodging,industry_Medical Devices,industry_Medical Instruments & Supplies,industry_Oil & Gas E&P,industry_Oil & Gas Equipment & Services,industry_Packaged Foods,industry_Railroads,industry_Real Estate Services,industry_Restaurants,industry_Semiconductor Equipment & Materials,industry_Semiconductors,industry_Software - Application,industry_Software - Infrastructure,industry_Specialty Business Services,industry_Specialty Chemicals,industry_Telecom Services,industry_Travel Services,industry_Trucking,industry_Utilities - Independent Power Producers,industry_Utilities - Regulated Electric,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,country_Canada,country_Ireland,country_Netherlands,country_Singapore,country_United Kingdom,country_United States,country_Uruguay
ASML,1592.02001953125,1600.0,1.7013698630136986,0.3963390940024864,0,348.0,5.0,7.0,6.0,5.0,6.0,12704400384,2705600000,33692700672,0.132,0.52603,0.36020002,0.29713,0.15664,0.52236,8243274752.0,10531500032.0,0.192,1.36,0.691,12.989,8376300032,21.734,1.568016,1.1407381,1395.6051,607893782528,18.042,47.849,47.884212,30.41,2.36,52.35186,33.247284,8.79,0.55,0.2582,3.177,0.83,5.9,0.003890281,613592662016,385417665,385268964.0,746113,0.41,0.0019,0.00013,0.1866,1.373,1595.31,683.48,1402.2819,1135.5472,1669435,1633290,43882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ASML,1592.02001953125,1560.0,1.7013698630136986,0.3963390940024864,0,326.4,5.0,7.0,6.0,5.0,6.0,12704400384,2705600000,33692700672,0.132,0.52603,0.36020002,0.29713,0.15664,0.52236,8243274752.0,10531500032.0,0.192,1.36,0.691,12.989,8376300032,21.734,1.568016,1.1407381,1395.6051,607893782528,18.042,47.849,47.884212,30.41,2.36,52.35186,33.247284,8.79,0.55,0.2582,3.177,0.83,5.9,0.003890281,613592662016,385417665,385268964.0,746113,0.41,0.0019,0.00013,0.1866,1.373,1595.31,683.48,1402.2819,1135.5472,1669435,1633290,43882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ASML,1592.02001953125,1540.0,1.7013698630136986,0.3963390940024864,0,316.05,5.0,7.0,6.0,5.0,6.0,12704400384,2705600000,33692700672,0.132,0.52603,0.36020002,0.29713,0.15664,0.52236,8243274752.0,10531500032.0,0.192,1.36,0.691,12.989,8376300032,21.734,1.568016,1.1407381,1395.6051,607893782528,18.042,47.849,47.884212,30.41,2.36,52.35186,33.247284,8.79,0.55,0.2582,3.177,0.83,5.9,0.003890281,613592662016,385417665,385268964.0,746113,0.41,0.0019,0.00013,0.1866,1.373,1595.31,683.48,1402.2819,1135.5472,1669435,1633290,43882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AVGO,430.0,430.0,0.0904109589041095,0.4252553690180748,1,29.075,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,435.0,0.0904109589041095,0.4252553690180748,1,27.375,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,425.0,0.0904109589041095,0.4252553690180748,1,31.25,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,430.0,0.0904109589041095,0.4252553690180748,0,28.175,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,435.0,0.0904109589041095,0.4252553690180748,0,30.75,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,425.0,0.0904109589041095,0.4252553690180748,0,25.5,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,430.0,0.5315068493150685,0.4252553690180748,1,64.95,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,440.0,0.5315068493150685,0.4252553690180748,1,61.0,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,420.0,0.5315068493150685,0.4252553690180748,1,69.825,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,430.0,0.5315068493150685,0.4252553690180748,0,58.45,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,420.0,0.5315068493150685,0.4252553690180748,0,52.725,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,440.0,0.5315068493150685,0.4252553690180748,0,64.025,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,430.0,2.104109589041096,0.4252553690180748,1,133.0,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,440.0,2.104109589041096,0.4252553690180748,1,129.075,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,420.0,2.104109589041096,0.4252553690180748,1,137.35,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,430.0,2.104109589041096,0.4252553690180748,0,107.075,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,420.0,2.104109589041096,0.4252553690180748,0,101.45,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AVGO,430.0,440.0,2.104109589041096,0.4252553690180748,0,113.575,3.0,4.0,10.0,3.0,9.0,37218000896,66056998912,68281999360,0.295,0.76725996,0.44943002,0.36571997,0.10663,0.33370999,25503750144.0,29684000768.0,0.316,1.902,1.671,82.704,14174000128,2.994,14.456,16.865,25.496592,2087790313472,30.576,56.096,18.11795,5.12,0.94,83.984375,23.733368,2.6,0.6,0.47169998,0.65,1.91,2.48,0.0060112467,2035907428352,4734668184,4675721565.0,54628705,2.11,0.0117999995,0.0196,0.82527,1.44,437.68,215.88,358.863,343.54565,24027959,19498440,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AXON,403.5400085449219,400.0,0.0904109589041095,0.5317048450711799,1,30.55,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,415.0,0.0904109589041095,0.5317048450711799,1,24.15,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,380.0,0.0904109589041095,0.5317048450711799,1,41.650000000000006,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,425.0,0.0904109589041095,0.5317048450711799,0,41.35,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,360.0,0.0904109589041095,0.5317048450711799,0,12.55,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,355.0,0.0904109589041095,0.5317048450711799,0,10.95,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,400.0,0.6082191780821918,0.5317048450711799,1,84.75,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,410.0,0.6082191780821918,0.5317048450711799,1,80.55,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AXON,403.5400085449219,390.0,0.6082191780821918,0.5317048450711799,1,88.7,10.0,6.0,9.0,5.0,9.0,102861000,1840359040,2983247872,0.337,0.59463,0.03748,0.06905,0.00084,0.06765,62617500.0,154028000.0,0.898,2.271,1.699,52.074,736972992,9.143,37.812,40.426,9.98219,33629548544,11.273,326.942,10.4614,2.46,1.64,164.04065,38.57419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32526163968,80602077,76807331.0,3069953,2.82,0.0452,0.0434,0.91157997,1.435,885.92,339.01,446.2542,592.5349,1123295,1315230,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
